type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
white,6.6,0.34,0.4,0.44378698224852076,0.38541666666666663,0.881578947368421,0.6482213438735178,0.99494,3.15,0.5,0.2473118279032258,6
red,8.1,0.78,0.23,0.1183431952662722,0.5208333333333333,0.05263157894736842,0.03557312252964427,0.997,3.37,0.56,0.5322580645161292,5
white,6.3,0.33,0.42,0.9822485207100591,0.29166666666666663,0.7368421052631579,0.6482213438735178,0.99884,3.26,0.57,0.2258064516129033,6
white,7.5,0.28,0.41,0.04142011834319528,0.3645833333333333,0.13157894736842105,0.4743083003952569,0.99293,3.28,0.45,0.37096774193548404,5
white,5.0,0.33,0.18,0.23668639053254437,0.23958333333333331,0.5131578947368421,0.466403162055336,0.99114,3.18,0.4,0.48387096774193555,6
red,7.8,0.5,0.17,0.0591715976331361,0.7604166666666667,0.2631578947368421,0.3794466403162055,0.996,3.39,0.48,0.24193548387096778,5
white,5.8,0.32,0.38,0.24556213017751483,0.25,0.2894736842105263,0.34782608695652173,0.991,3.42,0.42,0.6129032258064518,7
white,6.6,0.33,0.31,0.04142011834319528,0.11458333333333334,0.3684210526315789,0.32806324110671936,0.99035,3.26,0.44,0.7096774193548389,8
white,8.3,0.21,0.41,0.09467455621301776,0.4270833333333333,0.3026315789473684,0.4031620553359684,0.994,2.85,0.45,0.24193548387096778,5
white,6.1,0.26,0.28,0.06508875739644972,0.35416666666666663,0.3026315789473684,0.36363636363636365,0.98918,3.14,0.44,0.7258064516129034,6
white,5.8,0.36,0.32,0.06508875739644972,0.25,0.27631578947368424,0.3557312252964427,0.9898,3.03,0.38,0.5161290322580645,6
white,7.4,0.26,0.37,0.5207100591715977,0.3958333333333333,0.5394736842105263,0.5573122529644269,0.9982,3.46,0.72,0.32258064516129037,5
white,6.6,0.16,0.25,0.5443786982248522,0.4166666666666667,0.7697368421052632,0.5177865612648221,0.995,3.16,0.38,0.32258064516129037,6
red,11.6,0.41,0.54,0.053254437869822494,0.8958333333333334,0.27631578947368424,0.1383399209486166,0.99735,3.02,0.76,0.3064516129032259,7
white,6.8,0.31,0.25,0.5857988165680474,0.35416666666666663,0.3815789473684211,0.6284584980237155,0.9972,3.36,0.55,0.4112903225806453,6
white,7.3,0.21,0.49,0.07100591715976333,0.3020833333333333,0.5657894736842105,0.5770750988142292,0.9912,3.32,0.44,0.7419354838709677,7
white,6.6,0.25,0.34,0.14201183431952663,0.46875,0.27631578947368424,0.5335968379446641,0.99338,3.26,0.47,0.3870967741935485,6
white,7.1,0.23,0.28,0.07692307692307691,0.38541666666666663,0.42105263157894735,0.383399209486166,0.98997,3.12,0.31,0.6451612903225807,5
white,6.8,0.27,0.3,0.7337278106508877,0.3958333333333333,0.8947368421052632,0.6086956521739131,0.99705,3.16,0.5,0.25806451612903225,6
red,7.1,0.6,0.0,0.07100591715976333,0.6770833333333334,0.19736842105263158,0.11067193675889328,0.9972,3.47,0.7,0.3064516129032259,6
red,6.3,0.39,0.16,0.047337278106508875,0.7395833333333334,0.13157894736842105,0.06719367588932806,0.9955,3.34,0.56,0.20967741935483886,5
red,6.2,0.51,0.14,0.07692307692307691,0.4895833333333333,0.18421052631578946,0.11067193675889328,0.99396,3.48,0.57,0.5645161290322581,6
white,6.2,0.36,0.45,0.5798816568047338,0.53125,0.27631578947368424,0.7035573122529645,0.99711,3.31,0.56,0.2903225806451614,6
white,6.8,0.17,0.32,0.047337278106508875,0.3229166666666667,0.4473684210526316,0.3952569169960474,0.99026,3.16,0.66,0.6451612903225807,5
white,6.7,0.21,0.34,0.047337278106508875,0.4166666666666667,0.4605263157894737,0.4189723320158103,0.99091,3.02,0.5,0.48387096774193555,6
white,6.5,0.22,0.31,0.1952662721893491,0.38541666666666663,0.21052631578947367,0.3952569169960474,0.99098,3.15,0.31,0.5645161290322581,5
white,6.8,0.17,0.36,0.047337278106508875,0.28124999999999994,0.4868421052631579,0.4031620553359684,0.99006,3.19,0.66,0.6451612903225807,6
red,6.8,0.63,0.07,0.08875739644970415,0.8333333333333334,0.13157894736842105,0.15019762845849802,0.9953,3.47,0.55,0.3870967741935485,6
white,6.6,0.38,0.15,0.23668639053254437,0.3645833333333333,0.3157894736842105,0.2845849802371542,0.9931,3.11,0.38,0.35483870967741926,6
red,11.5,0.31,0.51,0.09467455621301776,0.7291666666666667,0.17105263157894737,0.08695652173913043,0.9982,3.03,0.93,0.2903225806451614,6
red,8.9,0.4,0.51,0.1183431952662722,0.44791666666666663,0.15789473684210525,0.08300395256916997,0.995,3.32,0.9,0.870967741935484,7
white,7.9,0.28,0.41,0.08284023668639054,0.3645833333333333,0.6447368421052632,0.5770750988142292,0.9934,3.45,0.49,0.4354838709677419,8
white,7.1,0.17,0.4,0.8254437869822486,0.3958333333333333,0.6052631578947368,0.5928853754940712,0.99945,3.34,0.78,0.17741935483870963,6
white,6.8,0.32,0.18,0.4082840236686391,0.3333333333333333,0.9210526315789473,0.857707509881423,0.9959,3.14,0.41,0.1451612903225807,5
white,6.9,0.22,0.37,0.8520710059171599,0.4583333333333333,0.7631578947368421,0.6798418972332015,0.9992,3.37,0.82,0.24193548387096778,7
white,6.7,0.17,0.27,0.047337278106508875,0.23958333333333331,0.5,0.5652173913043478,0.99254,3.4,0.52,0.40322580645161293,5
white,7.5,0.18,0.72,0.5325443786982249,0.3125,0.6842105263157895,0.5731225296442688,0.99802,3.03,0.46,0.1451612903225807,5
red,6.1,0.4,0.16,0.07100591715976333,0.625,0.13157894736842105,0.07509881422924901,0.9955,3.42,0.74,0.3387096774193548,7
white,7.7,0.43,0.28,0.23076923076923078,0.38541666666666663,0.42105263157894735,0.3794466403162055,0.9918,3.16,0.56,0.6774193548387096,7
white,6.9,0.29,0.23,0.4733727810650888,0.4895833333333333,0.7236842105263158,0.8260869565217391,0.9967,3.17,0.44,0.12903225806451626,5
white,5.1,0.14,0.25,0.0059171597633136085,0.3125,0.18421052631578946,0.32806324110671936,0.9919,3.22,0.43,0.1935483870967741,6
white,7.1,0.23,0.39,0.7751479289940829,0.5104166666666666,0.32894736842105265,0.6561264822134387,0.99755,2.9,0.46,0.16129032258064518,6
red,8.1,0.825,0.24,0.08875739644970415,0.7812500000000001,0.05263157894736842,0.02766798418972332,0.9972,3.37,0.77,0.4354838709677419,6
red,7.2,0.695,0.13,0.08284023668639054,0.6979166666666667,0.14473684210526316,0.05533596837944664,0.99546,3.29,0.54,0.3387096774193548,5
red,10.6,0.31,0.49,0.11242603550295859,0.6041666666666666,0.06578947368421052,0.05928853754940711,0.9987,3.26,0.86,0.4354838709677419,6
white,7.3,0.25,0.28,0.053254437869822494,0.35416666666666663,0.23684210526315788,0.42292490118577075,0.99338,3.38,0.56,0.3387096774193548,6
white,6.5,0.26,0.24,0.6035502958579883,0.34375,0.6052631578947368,0.4901185770750988,0.996,3.08,0.4,0.3387096774193548,6
red,8.3,0.31,0.39,0.10650887573964497,0.71875,0.21052631578947367,0.14624505928853754,0.99444,3.31,0.77,0.7258064516129034,7
red,6.8,0.59,0.1,0.06508875739644972,0.5625,0.4342105263157895,0.1857707509881423,0.9958,3.41,0.67,0.2741935483870967,5
red,8.5,0.37,0.32,0.07100591715976333,0.59375,0.32894736842105265,0.17786561264822134,0.99456,3.38,0.72,0.6129032258064518,6
white,6.6,0.24,0.3,0.6331360946745563,0.17708333333333334,0.13157894736842105,0.28063241106719367,0.99381,3.13,0.55,0.774193548387097,7
white,7.5,0.29,0.24,0.5502958579881657,0.5104166666666666,0.3157894736842105,0.4308300395256917,0.99567,3.15,0.46,0.46774193548387105,5
white,7.4,0.23,0.38,0.4733727810650888,0.44791666666666663,0.5263157894736842,0.5691699604743083,0.99534,3.06,0.46,0.37096774193548404,5
red,9.0,0.43,0.34,0.11242603550295859,0.7395833333333334,0.32894736842105265,0.31620553359683795,0.9987,3.38,0.62,0.24193548387096778,6
red,8.3,1.02,0.02,0.16568047337278108,0.7812500000000001,0.06578947368421052,0.019762845849802372,0.99892,3.48,0.49,0.48387096774193555,3
white,6.7,0.2,0.37,0.0621301775147929,0.16666666666666666,0.5394736842105263,0.383399209486166,0.99022,3.11,0.45,0.5483870967741936,5
white,7.6,0.52,0.49,0.7928994082840237,0.2604166666666667,0.47368421052631576,0.5928853754940712,0.9958,3.14,0.38,0.6129032258064518,7
red,7.6,0.55,0.21,0.09467455621301776,0.6458333333333333,0.07894736842105263,0.08695652173913043,0.9964,3.28,0.55,0.2741935483870967,5
white,7.5,0.32,0.24,0.23668639053254437,0.4583333333333333,0.09210526315789473,0.5059288537549407,0.9958,3.14,0.5,0.17741935483870963,3
white,8.0,0.22,0.42,0.8284023668639054,0.3645833333333333,0.5789473684210527,0.6205533596837944,1.0003,3.21,0.69,0.09677419354838705,7
white,7.6,0.29,0.49,0.5325443786982249,0.21874999999999997,0.5789473684210527,0.7549407114624506,0.9938,3.13,0.38,0.6935483870967744,7
white,6.3,0.41,0.3,0.15384615384615385,0.21874999999999997,0.631578947368421,0.6245059288537549,0.9927,3.53,0.79,0.596774193548387,7
white,7.6,0.13,0.34,0.5147928994082841,0.5520833333333333,0.5131578947368421,0.4743083003952569,0.9966,3.21,0.39,0.25806451612903225,5
white,6.3,0.28,0.34,0.44378698224852076,0.3020833333333333,0.5657894736842105,0.48616600790513836,0.99248,3.26,0.29,0.6612903225806451,6
white,8.5,0.19,0.49,0.1715976331360947,0.3645833333333333,0.3684210526315789,0.43873517786561267,0.9938,3.14,0.51,0.3387096774193548,6
white,5.8,0.345,0.15,0.6035502958579883,0.25,0.32894736842105265,0.4505928853754941,0.99494,3.25,0.49,0.32258064516129037,6
white,6.6,0.24,0.27,0.047337278106508875,0.5,0.42105263157894735,0.5770750988142292,0.9934,3.22,0.56,0.24193548387096778,6
white,6.2,0.18,0.38,0.053254437869822494,0.19791666666666669,0.4605263157894737,0.43873517786561267,0.993,3.47,0.54,0.2741935483870967,6
white,7.1,0.32,0.29,0.20118343195266272,0.3020833333333333,0.42105263157894735,0.6482213438735178,0.99463,3.27,0.64,0.35483870967741926,6
white,6.7,0.26,0.29,0.42011834319526636,0.3020833333333333,0.5131578947368421,0.6837944664031621,0.99479,3.23,0.56,0.3870967741935485,6
white,7.0,0.4,0.25,0.07100591715976333,0.4270833333333333,0.6578947368421053,0.7233201581027668,0.99174,3.0,0.55,0.5483870967741936,6
white,7.6,0.27,0.24,0.1893491124260355,0.5104166666666666,0.23684210526315788,0.4308300395256917,0.9958,3.15,0.45,0.1451612903225807,5
white,6.0,0.32,0.46,0.053254437869822494,0.4270833333333333,0.7236842105263158,0.7233201581027668,0.99308,3.24,0.49,0.25806451612903225,5
white,7.6,0.31,0.27,0.48520710059171607,0.12500000000000003,0.7368421052631579,0.5928853754940712,0.99442,3.08,0.38,0.48387096774193555,7
white,6.7,0.31,0.18,0.42011834319526636,0.35416666666666663,0.7368421052631579,0.766798418972332,0.99566,3.17,0.44,0.2258064516129033,6
white,6.7,0.16,0.34,0.0591715976331361,0.17708333333333334,0.34210526315789475,0.40711462450592883,0.9934,3.34,0.58,0.3387096774193548,6
white,6.0,0.2,0.26,0.36686390532544383,0.4166666666666667,0.27631578947368424,0.3438735177865613,0.9928,3.15,0.42,0.48387096774193555,6
red,7.2,0.45,0.15,0.08284023668639054,0.71875,0.11842105263157894,0.08695652173913043,0.99609,3.29,0.51,0.3064516129032259,6
white,6.4,0.33,0.24,0.0591715976331361,0.46875,0.3157894736842105,0.43873517786561267,0.9943,3.36,0.5,0.20967741935483886,5
white,6.1,0.38,0.47,0.047337278106508875,0.43749999999999994,0.7631578947368421,0.8063241106719368,0.99309,3.24,0.5,0.25806451612903225,5
white,6.4,0.26,0.21,0.38461538461538464,0.3229166666666667,0.4473684210526316,0.616600790513834,0.9956,3.39,0.58,0.3064516129032259,6
red,8.2,0.56,0.23,0.16568047337278108,0.71875,0.17105263157894737,0.38735177865612647,0.9976,3.28,0.62,0.2258064516129033,5
red,7.5,0.49,0.19,0.07692307692307691,0.6979166666666667,0.11842105263157894,0.15019762845849802,0.9957,3.39,0.54,0.2741935483870967,5
white,7.6,0.37,0.51,0.6568047337278107,0.8854166666666667,0.75,0.691699604743083,0.99776,2.91,0.51,0.16129032258064518,5
white,6.8,0.22,0.31,0.3372781065088758,0.27083333333333337,0.42105263157894735,0.6482213438735178,0.9918,3.24,0.66,0.7419354838709677,6
red,8.5,0.28,0.56,0.07100591715976333,0.8645833333333334,0.4473684210526316,0.383399209486166,0.9969,3.3,0.75,0.40322580645161293,7
white,7.2,0.18,0.41,0.03550295857988166,0.40625,0.5263157894736842,0.35968379446640314,0.9919,3.14,0.45,0.3870967741935485,5
red,8.2,0.51,0.24,0.08284023668639054,0.7291666666666667,0.19736842105263158,0.31620553359683795,0.99764,3.34,0.64,0.24193548387096778,6
white,7.2,0.23,0.19,0.7751479289940829,0.44791666666666663,0.6052631578947368,0.7549407114624506,0.99865,3.12,0.53,0.16129032258064518,5
white,8.8,0.39,0.35,0.07100591715976333,0.9062500000000001,0.27631578947368424,0.2924901185770751,0.99016,2.95,0.54,0.7419354838709677,6
red,7.0,0.54,0.09,0.08284023668639054,0.7500000000000001,0.11842105263157894,0.039525691699604744,0.99479,3.43,0.59,0.5645161290322581,6
white,6.4,0.32,0.26,0.4319526627218936,0.4270833333333333,0.6842105263157895,0.6877470355731226,0.99514,3.14,0.5,0.25806451612903225,5
white,6.6,0.52,0.44,0.6863905325443788,0.40625,0.6973684210526315,0.9446640316205533,0.9975,3.26,0.54,0.20967741935483886,6
white,7.6,0.67,0.14,0.053254437869822494,0.6770833333333334,0.3157894736842105,0.6403162055335968,0.9937,3.05,0.51,0.20967741935483886,5
white,7.8,0.26,0.44,0.04142011834319528,0.29166666666666663,0.5526315789473685,0.4980237154150198,0.9944,3.18,0.65,0.32258064516129037,5
white,6.6,0.24,0.28,0.07100591715976333,0.19791666666666669,0.5,0.4980237154150198,0.99182,3.34,0.46,0.5483870967741936,5
white,6.8,0.24,0.37,0.4053254437869823,0.35416666666666663,0.7631578947368421,0.7193675889328063,0.99579,3.2,0.5,0.2258064516129033,6
white,7.5,0.2,0.47,0.9644970414201183,0.44791666666666663,0.6578947368421053,0.7193675889328063,0.99944,3.09,0.62,0.20967741935483886,5
red,7.9,0.37,0.23,0.07100591715976333,0.7083333333333334,0.2894736842105263,0.16996047430830039,0.9963,3.28,0.67,0.20967741935483886,5
white,7.2,0.19,0.31,0.0591715976331361,0.5520833333333333,0.39473684210526316,0.6600790513833992,0.9917,3.35,0.44,0.596774193548387,6
white,7.0,0.13,0.37,0.7248520710059172,0.34375,0.4605263157894737,0.391304347826087,0.99581,3.05,0.55,0.4354838709677419,6
white,6.3,0.32,0.32,0.053254437869822494,0.29166666666666663,0.14473684210526316,0.2766798418972332,0.98993,3.3,0.46,0.6935483870967744,6
white,7.1,0.14,0.33,0.02366863905325444,0.9895833333333334,0.25,0.18972332015810275,0.99057,3.19,0.64,0.5645161290322581,6
white,6.8,0.18,0.28,0.029585798816568056,0.18750000000000003,0.40789473684210525,0.4189723320158103,0.99089,3.15,0.45,0.48387096774193555,7
white,6.6,0.16,0.4,0.053254437869822494,0.3645833333333333,0.618421052631579,0.541501976284585,0.9912,3.54,0.52,0.7096774193548389,7
white,6.4,0.22,0.34,0.07100591715976333,0.5,0.3684210526315789,0.38735177865612647,0.9959,3.81,0.57,0.37096774193548404,6
white,7.5,0.42,0.14,0.5976331360946746,0.38541666666666663,0.2236842105263158,0.35177865612648224,0.9959,3.22,0.33,0.4354838709677419,5
white,9.6,0.655,0.21,0.08284023668639054,0.3125,0.2631578947368421,0.4505928853754941,0.99188,3.0,1.0,0.7419354838709677,6
white,7.6,0.17,0.36,0.23076923076923078,0.34375,0.32894736842105265,0.3794466403162055,0.99427,3.09,0.47,0.24193548387096778,5
white,6.3,0.17,0.23,0.3017751479289941,0.40625,0.5657894736842105,0.5573122529644269,0.99382,3.08,0.54,0.32258064516129037,5
white,5.8,0.29,0.21,0.1183431952662722,0.16666666666666666,0.14473684210526316,0.4505928853754941,0.9894,3.39,0.79,0.9677419354838711,7
white,6.9,0.3,0.45,0.047337278106508875,0.3125,0.4605263157894737,0.45849802371541504,0.99059,3.07,0.47,0.5,7
white,5.5,0.12,0.33,0.02366863905325444,0.3020833333333333,0.2894736842105263,0.49407114624505927,0.99164,3.25,0.45,0.2903225806451614,5
white,6.2,0.34,0.29,0.4142011834319527,0.3958333333333333,0.5789473684210527,0.8932806324110671,0.9955,3.35,0.62,0.32258064516129037,6
white,8.5,0.19,0.48,0.029585798816568056,0.17708333333333334,0.2894736842105263,0.20553359683794467,0.99184,2.9,0.5,0.40322580645161293,6
white,6.8,0.25,0.24,0.0591715976331361,0.37499999999999994,0.5,0.6245059288537549,0.99402,3.53,0.58,0.4516129032258066,5
white,6.0,0.33,0.2,0.07100591715976333,0.22916666666666666,0.631578947368421,0.6047430830039525,0.9919,3.41,0.53,0.48387096774193555,6
white,5.8,0.31,0.31,0.4082840236686391,0.44791666666666663,0.7105263157894737,0.8853754940711462,0.9949,3.19,0.46,0.2903225806451614,5
white,5.4,0.18,0.24,0.24852071005917162,0.3333333333333333,0.3815789473684211,0.42292490118577075,0.99445,3.42,0.4,0.2258064516129033,6
white,7.4,0.27,0.49,0.029585798816568056,0.29166666666666663,0.42105263157894735,0.5928853754940712,0.992,3.15,0.54,0.5,6
white,7.0,0.15,0.38,0.8698224852071007,0.37499999999999994,0.6973684210526315,0.4505928853754941,0.9975,3.18,0.42,0.2903225806451614,6
white,7.0,0.24,0.24,0.07100591715976333,0.3958333333333333,0.3684210526315789,0.3359683794466403,0.99251,3.3,0.43,0.3064516129032259,6
white,7.4,0.28,0.3,0.2781065088757397,0.46875,0.5657894736842105,0.6126482213438735,0.9941,3.12,0.48,0.37096774193548404,6
red,10.4,0.24,0.49,0.07100591715976333,0.6875,0.06578947368421052,0.05533596837944664,0.9977,3.18,1.06,0.48387096774193555,6
white,6.2,0.24,0.27,0.13609467455621302,0.3125,0.3815789473684211,0.4624505928853755,0.98959,3.12,0.37,0.774193548387097,6
red,8.5,0.34,0.4,0.24260355029585803,0.47916666666666663,0.02631578947368421,0.011857707509881422,0.99738,3.38,0.66,0.5806451612903226,7
red,8.3,0.54,0.28,0.07692307692307691,0.7083333333333334,0.13157894736842105,0.13438735177865613,0.9978,3.39,0.61,0.32258064516129037,6
white,6.0,0.28,0.25,0.07100591715976333,0.34375,0.09210526315789473,0.4031620553359684,0.9929,3.08,0.55,0.16129032258064518,5
white,8.7,0.34,0.46,0.7810650887573966,0.47916666666666663,0.881578947368421,0.758893280632411,0.9988,3.36,0.37,0.24193548387096778,6
red,7.3,0.58,0.3,0.10650887573964497,0.6770833333333334,0.18421052631578946,0.19367588932806323,0.9968,3.46,0.59,0.35483870967741926,5
white,6.5,0.3,0.32,0.08284023668639054,0.3645833333333333,0.4342105263157895,0.33201581027667987,0.99185,3.37,0.68,0.48387096774193555,7
white,7.2,0.4,0.49,0.029585798816568056,0.40625,0.13157894736842105,0.5217391304347826,0.9929,3.01,0.42,0.20967741935483886,5
white,5.6,0.185,0.19,0.38461538461538464,0.40625,0.4605263157894737,0.41106719367588934,0.99438,3.26,0.41,0.24193548387096778,6
red,6.8,0.41,0.31,0.48520710059171607,0.7812500000000001,0.32894736842105265,0.1541501976284585,0.99824,3.38,0.64,0.3387096774193548,6
white,7.4,0.13,0.39,0.24260355029585803,0.34375,0.4605263157894737,0.5177865612648221,0.995,3.36,0.56,0.37096774193548404,7
white,7.7,0.34,0.3,0.43786982248520717,0.40625,0.3157894736842105,0.7351778656126482,0.9951,2.97,0.47,0.46774193548387105,5
white,6.0,0.38,0.26,0.1715976331360947,0.27083333333333337,0.4868421052631579,0.4150197628458498,0.98872,3.18,0.47,0.903225806451613,7
white,7.1,0.21,0.33,0.03550295857988166,0.3125,0.4342105263157895,0.35968379446640314,0.99112,3.11,0.75,0.5161290322580645,6
white,6.1,0.34,0.31,0.6745562130177516,0.4583333333333333,0.5921052631578947,0.9169960474308301,0.9977,3.16,0.48,0.09677419354838705,5
white,6.5,0.18,0.26,0.047337278106508875,0.3333333333333333,0.5131578947368421,0.5335968379446641,0.9941,3.34,0.72,0.24193548387096778,6
white,6.2,0.3,0.21,0.029585798816568056,0.23958333333333331,0.39473684210526316,0.4150197628458498,0.9889,2.97,0.42,0.6774193548387096,6
white,5.3,0.6,0.34,0.047337278106508875,0.22916666666666666,0.02631578947368421,0.2134387351778656,0.98854,3.27,0.38,0.8064516129032259,6
white,7.0,0.39,0.24,0.02366863905325444,0.40625,0.09210526315789473,0.44664031620553357,0.9923,3.0,0.31,0.3387096774193548,4
red,10.1,0.31,0.44,0.10059171597633135,0.7395833333333334,0.27631578947368424,0.15810276679841898,0.9988,3.32,0.67,0.2741935483870967,6
white,7.1,0.18,0.39,0.8668639053254439,0.3958333333333333,0.5789473684210527,0.6007905138339921,0.99946,3.34,0.77,0.17741935483870963,6
white,7.8,0.27,0.33,0.10650887573964497,0.4583333333333333,0.4605263157894737,0.6679841897233202,0.992,3.2,0.55,0.48387096774193555,6
red,8.9,0.22,0.48,0.07100591715976333,0.7083333333333334,0.3684210526315789,0.2134387351778656,0.9968,3.39,0.53,0.2258064516129033,6
white,6.2,0.255,0.27,0.04142011834319528,0.29166666666666663,0.3815789473684211,0.31620553359683795,0.98834,3.05,0.59,0.7903225806451615,7
